,model,split,f2_score,hidden_size,num_layers,bidirectional,dropout,lr,batch_size,num_epochs
486,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,True,0.0,0.0001,32,20
487,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8373590982286635,128,2,True,0.0,0.0001,32,20
488,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,True,0.0,0.0001,32,20
489,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,True,0.0,0.0001,32,20
490,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.0,0.001,32,10
491,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.0,0.001,32,10
492,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,True,0.0,0.001,32,10
493,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,True,0.0,0.001,32,10
494,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8346333853354134,128,2,True,0.0,0.001,32,10
495,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,True,0.0,0.001,32,20
496,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,True,0.0,0.001,32,20
497,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,True,0.0,0.001,32,20
498,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,True,0.0,0.001,32,20
499,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,True,0.0,0.001,32,20
500,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.0,0.01,32,10
501,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.0,0.01,32,10
502,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,True,0.0,0.01,32,10
503,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,True,0.0,0.01,32,10
504,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,True,0.0,0.01,32,10
505,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.836591086786552,128,2,True,0.0,0.01,32,20
506,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,True,0.0,0.01,32,20
507,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,True,0.0,0.01,32,20
508,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,True,0.0,0.01,32,20
509,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,True,0.0,0.01,32,20
510,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.1,0.0001,32,10
511,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.1,0.0001,32,10
512,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,True,0.1,0.0001,32,10
513,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8346394984326019,128,2,True,0.1,0.0001,32,10
514,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,True,0.1,0.0001,32,10
515,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,True,0.1,0.0001,32,20
516,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,True,0.1,0.0001,32,20
517,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,True,0.1,0.0001,32,20
518,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,True,0.1,0.0001,32,20
519,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8366533864541833,128,2,True,0.1,0.0001,32,20
520,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.1,0.001,32,10
521,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.1,0.001,32,10
522,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8379228953579858,128,2,True,0.1,0.001,32,10
523,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,True,0.1,0.001,32,10
524,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,True,0.1,0.001,32,10
525,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,True,0.1,0.001,32,20
526,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,True,0.1,0.001,32,20
527,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,True,0.1,0.001,32,20
528,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8379228953579858,128,2,True,0.1,0.001,32,20
529,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,True,0.1,0.001,32,20
530,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.1,0.01,32,10
531,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.1,0.01,32,10
532,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,True,0.1,0.01,32,10
533,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,True,0.1,0.01,32,10
534,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,True,0.1,0.01,32,10
535,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.0,128,2,True,0.1,0.01,32,20
536,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.0,128,2,True,0.1,0.01,32,20
537,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.0,128,2,True,0.1,0.01,32,20
538,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.0,128,2,True,0.1,0.01,32,20
539,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.0,128,2,True,0.1,0.01,32,20
540,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.0,0.0001,32,10
541,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.0,0.0001,32,10
542,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.0,0.0001,32,10
543,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.0,0.0001,32,10
544,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.0,0.0001,32,10
545,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.0,0.0001,32,20
546,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.0,0.0001,32,20
547,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.0,0.0001,32,20
548,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.0,0.0001,32,20
549,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.0,0.0001,32,20
550,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.0,0.001,32,10
551,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.0,0.001,32,10
552,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.0,0.001,32,10
553,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.0,0.001,32,10
554,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.0,0.001,32,10
555,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.0,0.001,32,20
556,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.0,0.001,32,20
557,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.0,0.001,32,20
558,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.0,0.001,32,20
559,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.0,0.001,32,20
560,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.0,0.01,32,10
561,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.0,0.01,32,10
562,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.0,0.01,32,10
563,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.0,0.01,32,10
564,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.0,0.01,32,10
565,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.0,0.01,32,20
566,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.0,0.01,32,20
567,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.0,0.01,32,20
568,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.0,0.01,32,20
569,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.0,0.01,32,20
570,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.1,0.0001,32,10
571,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.1,0.0001,32,10
572,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.1,0.0001,32,10
573,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.1,0.0001,32,10
574,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.1,0.0001,32,10
575,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.1,0.0001,32,20
576,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.1,0.0001,32,20
577,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.1,0.0001,32,20
578,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.1,0.0001,32,20
579,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.1,0.0001,32,20
580,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.1,0.001,32,10
581,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.1,0.001,32,10
582,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.1,0.001,32,10
583,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.1,0.001,32,10
584,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.1,0.001,32,10
585,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.1,0.001,32,20
586,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.1,0.001,32,20
587,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.1,0.001,32,20
588,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.1,0.001,32,20
589,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.1,0.001,32,20
590,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,False,0.1,0.01,32,10
591,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,False,0.1,0.01,32,10
592,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,False,0.1,0.01,32,10
593,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,False,0.1,0.01,32,10
594,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,2,False,0.1,0.01,32,10
595,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,False,0.1,0.01,32,20
596,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,2,False,0.1,0.01,32,20
597,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,2,False,0.1,0.01,32,20
598,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,2,False,0.1,0.01,32,20
599,hidden_size_128_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,2,False,0.1,0.01,32,20
600,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,True,0.0,0.0001,32,10
601,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,True,0.0,0.0001,32,10
602,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,True,0.0,0.0001,32,10
603,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8346394984326019,128,3,True,0.0,0.0001,32,10
604,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,True,0.0,0.0001,32,10
605,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,True,0.0,0.0001,32,20
606,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8346394984326019,128,3,True,0.0,0.0001,32,20
607,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,True,0.0,0.0001,32,20
608,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,True,0.0,0.0001,32,20
609,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,True,0.0,0.0001,32,20
610,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,True,0.0,0.001,32,10
611,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,True,0.0,0.001,32,10
612,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8372641509433962,128,3,True,0.0,0.001,32,10
613,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,True,0.0,0.001,32,10
614,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,True,0.0,0.001,32,10
615,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8346333853354134,128,3,True,0.0,0.001,32,20
616,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,True,0.0,0.001,32,20
617,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,True,0.0,0.001,32,20
618,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,True,0.0,0.001,32,20
619,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,True,0.0,0.001,32,20
620,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,True,0.0,0.01,32,10
621,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,True,0.0,0.01,32,10
622,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,True,0.0,0.01,32,10
623,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,True,0.0,0.01,32,10
624,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,True,0.0,0.01,32,10
625,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.0,128,3,True,0.0,0.01,32,20
626,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.0,128,3,True,0.0,0.01,32,20
627,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.0,128,3,True,0.0,0.01,32,20
628,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.0,128,3,True,0.0,0.01,32,20
629,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.0,128,3,True,0.0,0.01,32,20
630,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8346333853354134,128,3,True,0.1,0.0001,32,10
631,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,True,0.1,0.0001,32,10
632,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,True,0.1,0.0001,32,10
633,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,True,0.1,0.0001,32,10
634,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,True,0.1,0.0001,32,10
635,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,True,0.1,0.0001,32,20
636,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,True,0.1,0.0001,32,20
637,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,True,0.1,0.0001,32,20
638,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8352941176470589,128,3,True,0.1,0.0001,32,20
639,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,True,0.1,0.0001,32,20
640,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8359375,128,3,True,0.1,0.001,32,10
641,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,True,0.1,0.001,32,10
642,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,True,0.1,0.001,32,10
643,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,True,0.1,0.001,32,10
644,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,True,0.1,0.001,32,10
645,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,True,0.1,0.001,32,20
646,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,True,0.1,0.001,32,20
647,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,True,0.1,0.001,32,20
648,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,True,0.1,0.001,32,20
